verb,object,label
 squash, boat,0.12674677714589277
 squash, house,0.07205884759439955
 squash, skyscraper,0.11497955683087807
 squirt, milk,0.2068958696757477
 squirt, oil,0.14756123183456316
 squirt, blood,0.1467928627854923
 squirt, sand,0.08479894450545951
 squirt, spatula,0.10344793483787385
 squirt, water,0.029113254470729294
 steal, elephant,0.07152624248814397
 steal, hill,0.1728669049256096
 steal, lake,0.1135172418786499
 steal, mountain,0.1728669049256096
 steal, pebbles,0.08566446117352841
 stomp, grape,0.2710963695532939
 stomp, boat,0.08475587099040727
 stomp, horse,0.10669551806676862
 stomp, rock,0.05420033403426363
 stomp, spoon,0.17927201356446412
 stomp, worm,0.10258466436606066
 stretch, rope,0.22671982257623483
 stretch, chair,0.05695348169795294
 stretch, knife,0.07566777687197214
 stretch, rabbit,0.042270411083137976
 stretch, rock,0.03487535532359279
 stretch, shirt,0.04123783102613338
 stretch, snake,0.11992602456557337
 strike, air,0.04318009907607978
 strike, ball,0.13130660214645098
 strike, car,0.08630469162286628
 strike, cloud,0.13130660214645098
 strike, lake,0.11326914853715785
 strike, oil,0.06826723801357315
 strike, purse,0.12606692554017937
 stroke, cat,0.24316750501269496
 stroke, ant,0.12323739273570429
 stroke, cloud,0.14960867728385657
 stroke, elephant,0.08428106528158351
 stroke, hand,0.13460189202189973
 stroke, paper,0.10193808602076322
 stroke, vapor,0.16316538164349756
 swallow, pillow,0.16949196525834073
 swallow, ant,0.06962015710307176
 swallow, book,0.07429289771676151
 swallow, chef,0.11631537838952279
 swallow, desk,0.12860616607994524
 tackle, elephant,0.13707315160570044
 tackle, rabbit,0.1462426408535295
 tackle, ant,0.07312132042676475
 tackle, bus,0.09692023952131563
 tackle, car,0.05760259988142262
 tackle, cat,0.048117555515146876
 tackle, girl,0.06645505472015385
 tackle, horse,0.0923354948974011
 tackle, lion,0.08829146353593406
 tackle, turtle,0.09692023952131563
 tackle, woman,0.09692023952131563
 tap, finger,0.26847069533190165
 tap, smoke,0.15377902819007777
 tap, bag,0.11890262388246135
 tap, spatula,0.10064652165817942
 tap, water,0.030559081106083862
 tap, wind,0.08045187505752507
 tear, knife,0.2257666787675626
 tear, rug,0.23351544931940005
 tear, tree,0.16696373148548047
 tear, banana,0.10941758365543705
 tear, paper,0.06068130524232421
 tear, pebbles,0.059219097604073886
 tear, table,0.0578191307707006
 tear, wool,0.08661702315502103
 throw, car,0.21310646200330102
 throw, bus,0.12484297272739961
 throw, dog,0.06334267317344949
 throw, rabbit,0.06874606933648444
 throw, smoke,0.06732608637145074
 throw, sofa,0.20358493165073738
 throw, vapor,0.13108073581469082
 tick, box,0.2655654652886012
 tick, rabbit,0.13876963446333915
 tick, ant,0.06938481723166957
 tick, bear,0.08034711084341026
 tick, bush,0.08377976525592197
 tick, cat,0.04565874597952604
 tick, dog,0.04245156017371809
 tick, monkey,0.08377976525592197
 tick, table,0.05182426615599721
 tick, tree,0.05465910409597257
 tick, worm,0.08377976525592197
 toss, elephant,0.09666274243106555
 toss, air,0.013529134603281682
 toss, monkey,0.06387968230239355
 toss, pebbles,0.03852442102408688
 toss, shirt,0.03226034698032836
 toss, turtle,0.07067105946091119
 trim, tree,0.27495495088842264
 trim, pillow,0.17382887883735337
 trim, rabbit,0.1418065211601782
 trim, arm,0.08169967847394247
 trim, house,0.03343819846786221
 trim, rug,0.08885970764751988
 trim, string,0.12033167277714753
 tug, car,0.15714921254420816
 tug, air,0.02710104062730042
 tug, basketball,0.13135472250055394
 tug, bus,0.09256836140419804
 tug, table,0.054420386929339516
 tug, truck,0.08843414212865984
 vent, air,0.28733777840732755
 vent, water,0.0458986907833447
 vomit, cat,0.2764430447489727
 vomit, ant,0.07891979568892116
 vomit, bear,0.09093688894223753
 vomit, dumbbell,0.10367552112620095
 vomit, infant,0.09469983578918037
 vomit, man,0.06801310158137895
 vomit, pebbles,0.0611895709989833
 vomit, rabbit,0.05416407025164138
 vomit, tree,0.06277716402434588
 warm, foot,0.292485182025835
 warm, food,0.21879769018524275
 warm, bush,0.05819685664836166
 warm, cream,0.04962775536629307
 warm, fire,0.07709398714111598
 warm, log,0.06764542189473884
 warm, pebbles,0.036332331879993546
 warm, skin,0.08379785087049152
 warm, wool,0.05574163747739579
 wear, carpet,0.211573424231442
 wear, glove,0.211573424231442
 wear, pumpkin,0.14121241208791194
 wear, rug,0.12991535902867718
 wear, shirt,0.07934231461346883
 wear, wool,0.12115268390770582
 wet, book,0.10592815088591254
 wet, car,0.08071126616962318
 wet, house,0.05093954199069519
 wet, ocean,0.12279659328350022
 wet, oil,0.0638428237720355
 wet, purse,0.1178965012345126
 wet, sand,0.10592815088591254
 wet, skyscraper,0.08681036621606214
 whisk, egg,0.2537823178161719
 whisk, sauce,0.3447395072533195
 whisk, air,0.039163381853402554
 whisk, gravy,0.14963045626737284
 whisk, milk,0.08579317790164732
 wrestle, bear,0.10203769201434232
 wrestle, dog,0.058539449761282884
 wrestle, gorilla,0.12795925241978853
 wrestle, student,0.14706255058570342
 wrestle, worm,0.10597784938289287
 yank, arm,0.2941361927390527
 yank, ant,0.1069910691031103
 yank, teeth,0.20971404692552328
 yank, wolf,0.13397121146580301
