verb,object,label
 take, pencil,0.049806663942326974
 take, person,0.020667507346829705
 take, photo,0.049806663942326974
 take, temperature,0.049806663942326974
 take, vacation,0.049806663942326974
 teach, something,1.0
 tear, sprayer,1.0
 tell, time,1.0
 throw, airplane,0.12032601575526315
 throw, archipelago,0.1371660765162864
 throw, baseball,0.12032601575526315
 throw, granite,0.12032601575526315
 throw, mountain,0.11047521170019878
 throw, postcard,0.11047521170019878
 throw, router,0.11047521170019878
 throw, tearoom,0.08664589423321667
 throw, time,0.08378434688411117
 touch, affect,0.013830065701999617
 touch, air,0.00739886325735181
 touch, aphid,0.011060297568865507
 touch, arch,0.013830065701999617
 touch, atmosphere,0.013830065701999617
 touch, attire,0.0082905294357314
 touch, calamari,0.013830065701999617
 touch, caretaker,0.013830065701999617
 touch, chance,0.013830065701999617
 touch, compassion,0.013830065701999617
 touch, confetti,0.013830065701999617
 touch, crossword,0.013830065701999617
 touch, daredevil,0.013830065701999617
 touch, dollop,0.013830065701999617
 touch, dune,0.013830065701999617
 touch, dungeon,0.013830065701999617
 touch, exerciser,0.009440087075289613
 touch, fatigue,0.013830065701999617
 touch, ghost,0.0082905294357314
 touch, gourd,0.013830065701999617
 touch, gravity,0.013830065701999617
 touch, henhouse,0.013830065701999617
 touch, host,0.013830065701999617
 touch, internet,0.011060297568865507
 touch, interview,0.011060297568865507
 touch, jujitsu,0.013830065701999617
 touch, log,0.011060297568865507
 touch, loudspeaker,0.011060297568865507
 touch, love,0.013830065701999617
 touch, midsection,0.011060297568865507
 touch, nip,0.013830065701999617
 touch, notepad,0.013830065701999617
 touch, pantyhose,0.013830065701999617
 touch, park,0.009440087075289613
 touch, pebble,0.013830065701999617
 touch, pharmacy,0.011060297568865507
 touch, playoff,0.013830065701999617
 touch, pool,0.013830065701999617
 touch, poolroom,0.013830065701999617
 touch, postcard,0.009440087075289613
 touch, practical,0.013830065701999617
 touch, prizefighter,0.011060297568865507
 touch, rain,0.011060297568865507
 touch, retainer,0.013830065701999617
 touch, router,0.009440087075289613
 touch, rubdown,0.013830065701999617
 touch, sanitarium,0.013830065701999617
 touch, scope,0.013830065701999617
 touch, scruff,0.013830065701999617
 touch, slice,0.013830065701999617
 touch, specks,0.013830065701999617
 touch, spirit,0.013830065701999617
 touch, springboard,0.013830065701999617
 touch, stair,0.013830065701999617
 touch, sugarplum,0.013830065701999617
 touch, sun,0.0082905294357314
 touch, target,0.013830065701999617
 touch, tearoom,0.005520761302597291
 touch, time,0.005050108448579608
 touch, uproar,0.013830065701999617
 touch, warrior,0.011060297568865507
 touch, wetland,0.013830065701999617
 touch, workroom,0.013830065701999617
 transport, people,0.5557570091389638
 transport, goods,0.4442429908610363
 turn, moviemaker,0.5254708293963612
 turn, reel,0.47452917060363875
 understand, baby,0.29505697934995506
 understand, emotion,0.3524715103250225
 understand, kwanza,0.3524715103250225
 upgrade, balloting,1.0
 use, electricity,0.20058423893730876
 use, battery,0.005667344123736468
 use, technology,0.008538568018348116
 use, cable,0.006783423264974026
 use, clicker,0.008321164241579335
 use, computer,0.004846098750837579
 use, crematorium,0.008321164241579335
 use, electicity,0.008321164241579335
 use, kettledrum,0.008321164241579335
 use, number,0.005692378678898743
 use, peashooter,0.008321164241579335
 use, rainbow,0.008321164241579335
 use, seat,0.005692378678898743
 use, spoon,0.008321164241579335
 use, alarm,0.004160582120789668
 use, alehouse,0.004160582120789668
 use, almanac,0.004160582120789668
 use, apron,0.004160582120789668
 use, autobiography,0.004160582120789668
 use, ax,0.004160582120789668
 use, backstreet,0.004160582120789668
 use, ball,0.0020773188511467163
 use, beeswax,0.004160582120789668
 use, behemoth,0.004160582120789668
 use, beverage,0.0020773188511467163
 use, bird,0.004160582120789668
 use, blackhole,0.004160582120789668
 use, bold,0.004160582120789668
 use, book,0.0028461893394493717
 use, bookshelf,0.004160582120789668
 use, bowl,0.004160582120789668
 use, boy,0.004160582120789668
 use, bra,0.0028461893394493717
 use, bronze,0.004160582120789668
 use, butter,0.004160582120789668
 use, calendar,0.004160582120789668
 use, camisole,0.0028461893394493717
 use, capacitor,0.004160582120789668
 use, car,-0.00020573618726180403
 use, case,0.004160582120789668
 use, centerpiece,0.0028461893394493717
 use, chainsaw,0.004160582120789668
 use, church,0.004160582120789668
 use, clef,0.004160582120789668
 use, cloud,0.0028461893394493717
 use, comma,0.0028461893394493717
 use, cone,0.004160582120789668
 use, confectionery,0.004160582120789668
 use, coolant,0.004160582120789668
 use, counter,0.004160582120789668
 use, cow,0.004160582120789668
 use, crossways,0.004160582120789668
 use, currency,0.0028461893394493717
 use, daggers,0.004160582120789668
 use, daybook,0.004160582120789668
 use, dinghy,0.004160582120789668
 use, documentation,0.004160582120789668
 use, door,-0.00020573618726180403
 use, doorstop,0.004160582120789668
 use, drift,0.004160582120789668
 use, drug,0.004160582120789668
 use, drum,0.004160582120789668
 use, dumbell,0.004160582120789668
 use, dumbwaiter,0.0020773188511467163
 use, electericity,0.004160582120789668
 use, enjoy,0.004160582120789668
 use, excretion,0.0020773188511467163
 use, eyes,0.004160582120789668
 use, fire,0.0020773188511467163
 use, flamethrower,0.004160582120789668
 use, floodplain,0.004160582120789668
 use, football,0.004160582120789668
 use, footings,0.004160582120789668
 use, fracture,0.004160582120789668
 use, fuel,0.0020773188511467163
 use, ghost,0.0015317965581090752
 use, glue,0.004160582120789668
 use, guitar,0.004160582120789668
 use, gunboat,0.004160582120789668
 use, hardcover,0.004160582120789668
 use, harpoon,0.004160582120789668
 use, hernia,0.004160582120789668
 use, ibuprofen,0.004160582120789668
 use, illustration,0.004160582120789668
 use, ink,0.004160582120789668
 use, internet,0.0028461893394493717
 use, intersection,0.004160582120789668
 use, investment,0.004160582120789668
 use, jar,0.004160582120789668
 use, knob,0.004160582120789668
 use, labeler,0.004160582120789668
 use, ladle,0.0028461893394493717
 use, lamppost,0.004160582120789668
 use, lane,0.004160582120789668
 use, lawnmower,0.004160582120789668
 use, liner,0.0028461893394493717
 use, linoleum,0.0028461893394493717
 use, loudspeaker,0.0028461893394493717
 use, mainframe,0.0028461893394493717
 use, memoranda,0.004160582120789668
 use, meteor,0.004160582120789668
 use, microscope,0.004160582120789668
 use, mind,0.0020773188511467163
 use, nameplate,0.004160582120789668
 use, oar,0.004160582120789668
 use, origami,0.0028461893394493717
 use, pail,0.004160582120789668
 use, pepper,0.004160582120789668
 use, pie,0.004160582120789668
 use, plasterer,0.004160582120789668
 use, playhouse,0.004160582120789668
 use, pointer,0.004160582120789668
 use, polyethylene,0.004160582120789668
 use, potassium,0.004160582120789668
 use, presoak,0.004160582120789668
 use, quintet,0.004160582120789668
 use, raincoat,0.004160582120789668
 use, rake,0.004160582120789668
 use, reel,0.0028461893394493717
 use, rosary,0.004160582120789668
 use, sawmill,0.004160582120789668
 use, school,0.0028461893394493717
 use, scrambler,0.004160582120789668
 use, screenplay,0.004160582120789668
 use, shaver,0.004160582120789668
 use, shipwreck,0.004160582120789668
 use, shovel,0.004160582120789668
 use, skateboard,0.004160582120789668
 use, slacks,0.004160582120789668
 use, sled,0.004160582120789668
 use, smoke,0.004160582120789668
 use, snowstorm,0.004160582120789668
 use, soap,0.0028461893394493717
 use, source,0.0028461893394493717
 use, stove,0.004160582120789668
 use, sunlight,0.0015317965581090752
 use, tailpipe,0.004160582120789668
 use, tampon,0.004160582120789668
 use, tape,0.004160582120789668
 use, tea,0.0020773188511467163
 use, teacher,0.0028461893394493717
 use, thumbnail,0.004160582120789668
 use, tip,0.004160582120789668
 use, toy,0.004160582120789668
 use, toys,0.004160582120789668
 use, transistor,0.004160582120789668
 use, triceratops,0.0028461893394493717
 use, trickshots,0.004160582120789668
 use, trophy,0.0028461893394493717
 use, trouser,0.004160582120789668
 use, tuba,0.004160582120789668
 use, tubing,0.004160582120789668
 use, turpentine,0.004160582120789668
 use, typewriter,0.004160582120789668
 use, urinal,0.004160582120789668
 use, vaccine,0.004160582120789668
 use, valve,0.004160582120789668
 use, vibrate,0.004160582120789668
 use, waitperson,0.004160582120789668
 use, waterfall,0.004160582120789668
 use, waxwork,0.004160582120789668
 use, whale,0.004160582120789668
 use, whetstone,0.0015317965581090752
 use, worm,0.004160582120789668
 use, worst,0.004160582120789668
 use, zebra,0.0028461893394493717
 utilize, tool,1.0
 visit, storehouse,0.5
 want, extinguisher,0.25
 want, mold,0.25
 want, puff,0.25
 want, throttle,0.25
 warn, people,1.0
 watch, tombstone,1.0
 wear, clothes,0.05708089410387849
 wear, uniform,0.025369840884812277
 wear, collar,0.01799010708297998
 wear, makeup,0.0228323576415514
 wear, archives,0.0114161788207757
 wear, assets,0.0114161788207757
 wear, basin,0.0114161788207757
 wear, bedchamber,0.0114161788207757
 wear, bible,0.0114161788207757
 wear, bowtie,0.0114161788207757
 wear, buffet,0.0114161788207757
 wear, burger,0.00899505354148999
 wear, calender,0.0114161788207757
 wear, campground,0.0114161788207757
 wear, casket,0.00899505354148999
 wear, centerpiece,0.00899505354148999
 wear, cinder,0.0114161788207757
 wear, clothing,0.0114161788207757
 wear, develop,0.0114161788207757
 wear, drill,0.00899505354148999
 wear, drunkenness,0.00899505354148999
 wear, dumbwaiter,0.007578786043559816
 wear, eggbeater,0.0114161788207757
 wear, excretion,0.007578786043559816
 wear, exerciser,0.007578786043559816
 wear, fever,0.0114161788207757
 wear, firewood,0.00899505354148999
 wear, florescence,0.0114161788207757
 wear, fountain,0.0114161788207757
 wear, hand,0.005157660764274109
 wear, harvester,0.0114161788207757
 wear, hideout,0.0114161788207757
 wear, icebox,0.0114161788207757
 wear, keystroke,0.0114161788207757
 wear, ledge,0.0114161788207757
 wear, liger,0.0114161788207757
 wear, loop,0.0114161788207757
 wear, melon,0.0114161788207757
 wear, midterm,0.00899505354148999
 wear, notebook,0.0114161788207757
 wear, optomotrist,0.0114161788207757
 wear, pants,0.0114161788207757
 wear, pedal,0.00899505354148999
 wear, phone,0.006573928262204283
 wear, prune,0.0114161788207757
 wear, sand,0.0114161788207757
 wear, shakers,0.0114161788207757
 wear, shoe,0.0114161788207757
 wear, smock,0.0114161788207757
 wear, sneaker,0.0114161788207757
 wear, snowdrift,0.0114161788207757
 wear, sunscreen,0.0114161788207757
 wear, tablet,0.00899505354148999
 wear, tea,0.007578786043559816
 wear, teaspoonful,0.00899505354148999
 wear, tortellini,0.0114161788207757
 wear, trousers,0.0114161788207757
 wear, typist,0.007578786043559816
 wear, underpants,0.0114161788207757
 wear, whetstone,0.006573928262204283
 wear, window,0.004152802982918576
 wear, wound,0.00899505354148999
 weigh, anything,0.3440185544071365
 weigh, lot,0.29882165876383826
 weigh, pound,0.24436424600042506
 weigh, thing,0.11279554082860009
